id,word,word_nikud,category,transliteration,translation_en,audio_file,difficulty,tags,images
708,יגמר,יִגְמֹר,פעלים - עתיד,Yigmor,Will finish (m),verb_yigmor.wav,4,פעלים_-_עתיד,
709,תגמר,תִּגְמֹר,פעלים - עתיד,Tigmor,Will finish (f),verb_tigmor.wav,4,פעלים_-_עתיד,
710,יצטרך,יִצְטָרֵךְ,פעלים - עתיד,Yitztarech,Will need (m),verb_yitztarech.wav,4,פעלים_-_עתיד,
711,תצטרך,תִּצְטָרֵךְ,פעלים - עתיד,Titztarech,Will need (f),verb_titztarech.wav,4,פעלים_-_עתיד,
712,יוכל,יוּכַל,פעלים - עתיד,Yuchal,Will be able (m),verb_yuchal.wav,4,פעלים_-_עתיד,
713,תוכל,תּוּכַל,פעלים - עתיד,Tuchal,Will be able (f),verb_tuchal.wav,4,פעלים_-_עתיד,
714,יבין,יָבִין,פעלים - עתיד,Yavin,Will understand (m),verb_yavin.wav,4,פעלים_-_עתיד,
715,תבין,תָּבִין,פעלים - עתיד,Tavin,Will understand (f),verb_tavin.wav,4,פעלים_-_עתיד,
716,יחפש,יְחַפֵּשׂ,פעלים - עתיד,Yechapes,Will search (m),verb_yechapes.wav,4,פעלים_-_עתיד,
717,תחפש,תְּחַפֵּשׂ,פעלים - עתיד,Techapes,Will search (f),verb_techapes.wav,4,פעלים_-_עתיד,
718,ימצא,יִמְצָא,פעלים - עתיד,Yimtza,Will find (m),verb_yimtza.wav,4,פעלים_-_עתיד,
719,תמצא,תִּמְצָא,פעלים - עתיד,Timtza,Will find (f),verb_timtza.wav,4,פעלים_-_עתיד,
720,יזכר,יִזְכֹּר,פעלים - עתיד,Yizkor,Will remember (m),verb_yizkor.wav,4,פעלים_-_עתיד,
721,תזכר,תִּזְכֹּר,פעלים - עתיד,Tizkor,Will remember (f),verb_tizkor.wav,4,פעלים_-_עתיד,
722,ישכח,יִשְׁכַּח,פעלים - עתיד,Yishkach,Will forget (m),verb_yishkach.wav,4,פעלים_-_עתיד,
723,תשכח,תִּשְׁכַּח,פעלים - עתיד,Tishkach,Will forget (f),verb_tishkach.wav,4,פעלים_-_עתיד,
724,קופת חולים,קוּפַּת חוֹלִים,צירופי מילים,Kupat Cholim,Health fund/Clinic,combo_kupat_cholim.wav,4,צירופי_מילים,
725,תעודת זהות,תְּעוּדַת זֶהוּת,צירופי מילים,Te'udat Zehut,ID Card,combo_teudat_zehut.wav,4,צירופי_מילים,
726,רשיון נהיגה,רִשְׁיוֹן נְהִיגָה,צירופי מילים,Rishayon Nehiga,Driver's license,combo_rishayon_nehiga.wav,4,צירופי_מילים,
727,ארצות הברית,אַרְצוֹת הַבְּרִית,צירופי מילים,Artzot HaBrit,United States,combo_artzot_habrit.wav,4,צירופי_מילים,
728,כדור הארץ,כַּדּוּר הָאָרֶץ,צירופי מילים,Kadur Ha'Aretz,Planet Earth,combo_kadur_haaretz.wav,4,צירופי_מילים,
729,מזג אויר,מֶזֶג אֲוִיר,צירופי מילים,Mezeg Avir,Weather,combo_mezeg_avir.wav,4,צירופי_מילים,
730,סוף שבוע,סוֹף שָׁבוּעַ,צירופי מילים,Sof Shavua,Weekend,combo_sof_shavua.wav,4,צירופי_מילים,
731,ארוחת בקר,אֲרוּחַת בֹּקֶר,צירופי מילים,Aruchat Boker,Breakfast,combo_aruchat_boker.wav,4,צירופי_מילים,
732,ארוחת ערב,אֲרוּחַת עֶרֶב,צירופי מילים,Aruchat Erev,Dinner/Supper,combo_aruchat_erev.wav,4,צירופי_מילים,
733,ארוחת צהרים,אֲרוּחַת צָהֳרַיִם,צירופי מילים,Aruchat Tzahorayim,Lunch,combo_aruchat_tzahorayim.wav,4,צירופי_מילים,
734,הולכים,הוֹלְכִים,פעלים - רבים הווה,Holchim,"Go/Walk (m, pl)",verb_holchim.wav,3,פעלים_-_רבים_הווה,
735,הולכוT,הוֹלְכוֹT,פעלים - רבים הווה,Holchot,"Go/Walk (f, pl)",verb_holchot.wav,3,פעלים_-_רבים_הווה,
736,אומרים,אוֹמְרִים,פעלים - רבים הווה,Omrim,"Say (m, pl)",verb_omrim.wav,3,פעלים_-_רבים_הווה,
737,אומרות,אוֹמְרוֹת,פעלים - רבים הווה,Omrot,"Say (f, pl)",verb_omrot.wav,3,פעלים_-_רבים_הווה,
738,רואים,רוֹאִים,פעלים - רבים הווה,Ro'im,"See (m, pl)",verb_roim.wav,3,פעלים_-_רבים_הווה,
739,רואות,רוֹאוֹת,פעלים - רבים הווה,Ro'ot,"See (f, pl)",verb_root.wav,3,פעלים_-_רבים_הווה,
740,שומעים,שׁוֹמְעִים,פעלים - רבים הווה,Shom'im,"Hear (m, pl)",verb_shomim.wav,3,פעלים_-_רבים_הווה,
741,שומעות,שׁוֹמְעוֹת,פעלים - רבים הווה,Shom'ot,"Hear (f, pl)",verb_shomot.wav,3,פעלים_-_רבים_הווה,
742,אוכלים,אוֹכְלִים,פעלים - רבים הווה,Ochlim,"Eat (m, pl)",verb_ochlim.wav,3,פעלים_-_רבים_הווה,
743,אוכלות,אוֹכְלוֹת,פעלים - רבים הווה,Ochlot,"Eat (f, pl)",verb_ochlot.wav,3,פעלים_-_רבים_הווה,
744,שותים,שׁוֹתִים,פעלים - רבים הווה,Shotim,"Drink (m, pl)",verb_shotim.wav,3,פעלים_-_רבים_הווה,
745,שותות,שׁוֹתוֹת,פעלים - רבים הווה,Shotot,"Drink (f, pl)",verb_shotot.wav,3,פעלים_-_רבים_הווה,
746,חזקים,חֲזָקִים,צורות רבים,Chazakim,"Strong (m, pl)",adj_chazakim.wav,3,צורות_רבים,
747,חזקות,חֲזָקוֹת,צורות רבים,Chazakot,"Strong (f, pl)",adj_chazakot.wav,3,צורות_רבים,
748,חלשים,חַלָּשִׁים,צורות רבים,Chalashim,"Weak (m, pl)",adj_chalashim.wav,3,צורות_רבים,
749,חלשות,חַלָּשׁוֹת,צורות רבים,Chalashot,"Weak (f, pl)",adj_chalashot.wav,3,צורות_רבים,
750,נקיים,נְקִיִּים,צורות רבים,Neki'im,"Clean (m, pl)",adj_nekiim.wav,3,צורות_רבים,
751,נקיות,נְקִיּוֹת,צורות רבים,Nekiyot,"Clean (f, pl)",adj_nekiyot.wav,3,צורות_רבים,
752,מלכלכים,מְלֻכְלָכִים,צורות רבים,Meluchlachim,"Dirty (m, pl)",adj_meluchlachim.wav,3,צורות_רבים,
753,מלכלכות,מְלֻכְלָכוֹת,צורות רבים,Meluchlachot,"Dirty (f, pl)",adj_meluchlachot.wav,3,צורות_רבים,
754,כותבים,כּוֹתְבִים,פעלים - רבים הווה,Kotvim,"Write (m, pl)",verb_kotvim.wav,3,פעלים_-_רבים_הווה,
755,כותבות,כּוֹתְבוֹת,פעלים - רבים הווה,Kotvot,"Write (f, pl)",verb_kotvot.wav,3,פעלים_-_רבים_הווה,
756,קוראים,קוֹרְאִים,פעלים - רבים הווה,Kor'im,"Read (m, pl)",verb_korim.wav,3,פעלים_-_רבים_הווה,
757,קוראות,קוֹרְאוֹת,פעלים - רבים הווה,Kor'ot,"Read (f, pl)",verb_korot.wav,3,פעלים_-_רבים_הווה,
758,עובדים,עוֹבְדִים,פעלים - רבים הווה,Ovdim,"Work (m, pl)",verb_ovdim.wav,3,פעלים_-_רבים_הווה,
759,עובדות,עוֹבְדוֹת,פעלים - רבים הווה,Ovdot,"Work (f, pl)",verb_ovdot.wav,3,פעלים_-_רבים_הווה,
760,לומדים,לוֹמְדִים,פעלים - רבים הווה,Lomdim,"Learn (m, pl)",verb_lomdim.wav,3,פעלים_-_רבים_הווה,
761,לומדות,לוֹמְדוֹת,פעלים - רבים הווה,Lomdot,"Learn (f, pl)",verb_lomdot.wav,3,פעלים_-_רבים_הווה,
762,יודעים,יוֹדְעִים,פעלים - רבים הווה,Yod'im,"Know (m, pl)",verb_yodim.wav,3,פעלים_-_רבים_הווה,
763,יודעות,יוֹדְעוֹת,פעלים - רבים הווה,Yod'ot,"Know (f, pl)",verb_yodot.wav,3,פעלים_-_רבים_הווה,
764,היו,הָיוּ,פעלים - רבים עבר,Hayu,Were (pl),verb_hayu.wav,3,פעלים_-_רבים_עבר,
765,אמרו,אָמְרוּ,פעלים - רבים עבר,Amru,Said (pl),verb_amru.wav,3,פעלים_-_רבים_עבר,
766,הלכו,הָלְכוּ,פעלים - רבים עבר,Halchu,Went (pl),verb_halchu.wav,3,פעלים_-_רבים_עבר,
767,ראו,רָאוּ,פעלים - רבים עבר,Ra'u,Saw (pl),verb_rau.wav,3,פעלים_-_רבים_עבר,
768,שמעו,שָׁמְעוּ,פעלים - רבים עבר,Sham'u,Heard (pl),verb_shamu.wav,3,פעלים_-_רבים_עבר,
769,אכלו,אָכְלוּ,פעלים - רבים עבר,Achlu,Ate (pl),verb_achlu.wav,3,פעלים_-_רבים_עבר,
770,שתו,שָׁתוּ,פעלים - רבים עבר,Shatu,Drank (pl),verb_shatu.wav,3,פעלים_-_רבים_עבר,
771,כתבו,כָּתְבוּ,פעלים - רבים עבר,Katvu,Wrote (pl),verb_katvu.wav,3,פעלים_-_רבים_עבר,
772,קראו,קָרְאוּ,פעלים - רבים עבר,Kar'u,Read (pl),verb_karu.wav,3,פעלים_-_רבים_עבר,
773,נתנו,נָתְנוּ,פעלים - רבים עבר,Natnu,Gave (pl),verb_natnu.wav,3,פעלים_-_רבים_עבר,
774,עשו,עָשׂוּ,פעלים - רבים עבר,Asu,Did (pl),verb_asu.wav,3,פעלים_-_רבים_עבר,
775,ישבו,יָשְׁבוּ,פעלים - רבים עבר,Yashvu,Sat (pl),verb_yashvu.wav,3,פעלים_-_רבים_עבר,
776,עמדו,עָמְדוּ,פעלים - רבים עבר,Amdu,Stood (pl),verb_amdu.wav,3,פעלים_-_רבים_עבר,
777,רצו,רָצוּ,פעלים - רבים עבר,Ratzu,Ran (pl),verb_ratzu.wav,3,פעלים_-_רבים_עבר,
778,ידעו,יָדְעוּ,פעלים - רבים עבר,Yad'u,Knew (pl),verb_yadu.wav,3,פעלים_-_רבים_עבר,
779,רצו,רָצוּ,פעלים - רבים עבר,Ratzu,Wanted (pl),verb_ratzu_wanted.wav,3,פעלים_-_רבים_עבר,
780,יכלו,יָכְלוּ,פעלים - רבים עבר,Yachlu,Could (pl),verb_yachlu.wav,3,פעלים_-_רבים_עבר,
781,פתחו,פָּתְחוּ,פעלים - רבים עבר,Patchu,Opened (pl),verb_patchu.wav,3,פעלים_-_רבים_עבר,
782,סגרו,סָגְרוּ,פעלים - רבים עבר,Sagru,Closed (pl),verb_sagru.wav,3,פעלים_-_רבים_עבר,
783,קנו,קָנוּ,פעלים - רבים עבר,Kanu,Bought (pl),verb_kanu.wav,3,פעלים_-_רבים_עבר,
784,יאמרו,יֹאמְרוּ,פעלים - רבים עתיד,Yomru,Will say (pl),verb_yomru.wav,3,פעלים_-_רבים_עתיד,
785,ילכו,יֵלְכוּ,פעלים - רבים עתיד,Yelchu,Will go (pl),verb_yelchu.wav,3,פעלים_-_רבים_עתיד,
786,יראו,יִרְאוּ,פעלים - רבים עתיד,Yir'u,Will see (pl),verb_yiru.wav,3,פעלים_-_רבים_עתיד,
787,ישמעו,יִשְׁמְעוּ,פעלים - רבים עתיד,Yishme'u,Will hear (pl),verb_yishmeu.wav,3,פעלים_-_רבים_עתיד,
788,יאכלו,יֹאכְלוּ,פעלים - רבים עתיד,Yochlu,Will eat (pl),verb_yochlu.wav,3,פעלים_-_רבים_עתיד,
789,ישתו,יִשְׁתּוּ,פעלים - רבים עתיד,Yishtu,Will drink (pl),verb_yishtu.wav,3,פעלים_-_רבים_עתיד,
790,יכתבו,יִכְתְּבוּ,פעלים - רבים עתיד,Yichtevu,Will write (pl),verb_yichtevu.wav,3,פעלים_-_רבים_עתיד,
791,יקראו,יִקְרְאוּ,פעלים - רבים עתיד,Yikre'u,Will read (pl),verb_yikreu.wav,3,פעלים_-_רבים_עתיד,
792,יתנו,יִתְּנוּ,פעלים - רבים עתיד,Yitnu,Will give (pl),verb_yitnu.wav,3,פעלים_-_רבים_עתיד,
793,יהיו,יִהְיוּ,פעלים - רבים עתיד,Yihiyu,Will be (pl),verb_yihiyu.wav,3,פעלים_-_רבים_עתיד,
794,יעבדו,יַעַבְדוּ,פעלים - רבים עתיד,Ya'avdu,Will work (pl),verb_yaavdu.wav,3,פעלים_-_רבים_עתיד,
795,ילמדו,יִלְמְדוּ,פעלים - רבים עתיד,Yilmedu,Will learn (pl),verb_yilmedu.wav,3,פעלים_-_רבים_עתיד,
796,ישחקו,יְשַׂחֲקוּ,פעלים - רבים עתיד,Yesachaku,Will play (pl),verb_yesachaku.wav,3,פעלים_-_רבים_עתיד,
797,ירוצו,יָרוּצוּ,פעלים - רבים עתיד,Yarutzu,Will run (pl),verb_yarutzu.wav,3,פעלים_-_רבים_עתיד,
798,ישבו,יֵשְׁבוּ,פעלים - רבים עתיד,Yeshvu,Will sit (pl),verb_yeshvu.wav,3,פעלים_-_רבים_עתיד,
799,יעמדו,יַעַמְדוּ,פעלים - רבים עתיד,Ya'amdu,Will stand (pl),verb_yaamdu.wav,3,פעלים_-_רבים_עתיד,
800,יפתחו,יִפְתְּחוּ,פעלים - רבים עתיד,Yiftechi,Will open (pl),verb_yiftechi.wav,3,פעלים_-_רבים_עתיד,
801,יסגרו,יִסְגְּרוּ,פעלים - רבים עתיד,Yisgeru,Will close (pl),verb_yisgeru.wav,3,פעלים_-_רבים_עתיד,
802,יקנו,יִקְנוּ,פעלים - רבים עתיד,Yiknu,Will buy (pl),verb_yiknu.wav,3,פעלים_-_רבים_עתיד,
803,יבנו,יִבְנוּ,פעלים - רבים עתיד,Yivnu,Will build (pl),verb_yivnu.wav,3,פעלים_-_רבים_עתיד,
804,בתים,בָּתִּים,צורות רבים,Batim,Houses,noun_batim.wav,3,צורות_רבים,
805,דלתות,דְּלָתוֹת,צורות רבים,Dlatot,Doors,noun_dlatot.wav,3,צורות_רבים,
806,חלונות,חַלּוֹנוֹת,צורות רבים,Chalonot,Windows,noun_chalonot.wav,3,צורות_רבים,
807,שלחנות,שֻׁלְחָנוֹת,צורות רבים,Shulchanot,Tables,noun_shulchanot.wav,3,צורות_רבים,
808,כסאות,כִּסְאוֹת,צורות רבים,Kis'ot,Chairs,noun_kisot.wav,3,צורות_רבים,
809,מטות,מִטּוֹת,צורות רבים,Mitot,Beds,noun_mitot.wav,3,צורות_רבים,
810,ספרים,סְפָרִים,צורות רבים,Sfarim,Books,noun_sfarim.wav,3,צורות_רבים,
811,מחשבים,מַחְשְׁבִים,צורות רבים,Machshevim,Computers,noun_machshevim.wav,3,צורות_רבים,
812,מכוניות,מְכוֹנִיּוֹת,צורות רבים,Mechoniyot,Cars,noun_mechoniyot.wav,3,צורות_רבים,
813,אנשים,אֲנָשִׁים,צורות רבים,Anashim,People,noun_anashim.wav,3,צורות_רבים,
814,ילדים,יְלָדִים,צורות רבים,Yeladim,Children,noun_yeladim.wav,3,צורות_רבים,
815,בנים,בָּנִים,צורות רבים,Banim,Boys/Sons,noun_banim.wav,3,צורות_רבים,
816,בנות,בָּנוֹת,צורות רבים,Banot,Girls/Daughters,noun_banot.wav,3,צורות_רבים,
817,גברים,גְּבָרִים,צורות רבים,Gvarim,Men,noun_gvarim.wav,3,צורות_רבים,
818,נשים,נָשִׁים,צורות רבים,Nashim,Women,noun_nashim.wav,3,צורות_רבים,
819,ימים,יָמִים,צורות רבים,Yamim,Days,noun_yamim.wav,3,צורות_רבים,
820,לילות,לֵילוֹת,צורות רבים,Leilot,Nights,noun_leilot.wav,3,צורות_רבים,
821,שבועות,שָׁבוּעוֹת,צורות רבים,Shavu'ot,Weeks,noun_shavuot.wav,3,צורות_רבים,
822,חדשים,חֳדָשִׁים,צורות רבים,Chodashim,Months,noun_chodashim.wav,3,צורות_רבים,
823,שנים,שָׁנִים,צורות רבים,Shanim,Years,noun_shanim.wav,3,צורות_רבים,
824,רעבים,רְעֵבִים,צורות רבים,Re'evim,"Hungry (m, pl)",feeling_reevim.wav,3,צורות_רבים,
825,רעבות,רְעֵבוֹת,צורות רבים,Re'evot,"Hungry (f, pl)",feeling_reevot.wav,3,צורות_רבים,
826,צמאים,צְמֵאִים,צורות רבים,Tzme'im,"Thirsty (m, pl)",feeling_tzmeim.wav,3,צורות_רבים,
827,צמאות,צְמֵאוֹת,צורות רבים,Tzme'ot,"Thirsty (f, pl)",feeling_tzmeot.wav,3,צורות_רבים,
828,חולים,חוֹלִים,צורות רבים,Cholim,"Sick (m, pl)",feeling_cholim.wav,3,צורות_רבים,
829,חולות,חוֹלוֹת,צורות רבים,Cholot,"Sick (f, pl)",feeling_cholot.wav,3,צורות_רבים,
830,בריאים,בְּרִיאִים,צורות רבים,Bri'im,"Healthy (m, pl)",feeling_briim.wav,3,צורות_רבים,
831,בריאות,בְּרִיאוֹת,צורות רבים,Bri'ot,"Healthy (f, pl)",feeling_briot.wav,3,צורות_רבים,
832,מהירים,מְהִירִים,צורות רבים,Mehirim,"Fast (m, pl)",adj_mehirim.wav,3,צורות_רבים,
833,מהירות,מְהִירוֹת,צורות רבים,Mehirot,"Fast (f, pl)",adj_mehirot.wav,3,צורות_רבים,
834,כרטיס טיסה,כַּרְטִיס טִיסָה,צירופי מילים,Kartis Tisa,Flight ticket,combo_kartis_tisa.wav,4,צירופי_מילים,
835,תחנת רכבת,תַּחֲנַת רַכֶּבֶת,צירופי מילים,Tachanat Rakevet,Train station,combo_tachanat_rakevet.wav,4,צירופי_מילים,
836,נמל תעופה,נְמַל תְּעוּפָה,צירופי מילים,Nemal Te'ufa,Airport,combo_nemal_teufa.wav,4,צירופי_מילים,
837,כאב ראש,כְּאֵב רֹאשׁ,צירופי מילים,Ke'ev Rosh,Headache,combo_keev_rosh.wav,4,צירופי_מילים,
838,כאב בטן,כְּאֵב בֶּטֶן,צירופי מילים,Ke'ev Beten,Stomach ache,combo_keev_beten.wav,4,צירופי_מילים,
839,כוס קפה,כּוֹס קָפֶה,צירופי מילים,Kos Kafeh,Cup of coffee,combo_kos_kafeh.wav,4,צירופי_מילים,
840,כוס תה,כּוֹס תֶּה,צירופי מילים,Kos Teh,Cup of tea,combo_kos_teh.wav,4,צירופי_מילים,
841,בקבוק מים,בַּקְבּוּק מַיִם,צירופי מילים,Bakbuk Mayim,Bottle of water,combo_bakbuk_mayim.wav,4,צירופי_מילים,
842,קניון,קַנְיוֹן,צירופי מילים,Kanyon,Shopping mall,combo_kanyon.wav,4,צירופי_מילים,
843,לוח מודעות,לוּחַ מוֹדָעוֹת,צירופי מילים,Lu'ach Moda'ot,Notice board,combo_luach_modaot.wav,4,צירופי_מילים,
844,גן חיות,גַּן חַיּוֹת,צירופי מילים,Gan Chayot,Zoo,combo_gan_chayot.wav,4,צירופי_מילים,
845,פח אשפה,פַּח אַשְׁפָּה,צירופי מילים,Pach Ashpa,Trash can,combo_pach_ashpa.wav,4,צירופי_מילים,
846,כח משיכה,כֹּחַ מְשִׁיכָה,צירופי מילים,Ko'ach Meshicha,Gravity,combo_koach_meshicha.wav,4,צירופי_מילים,
847,קרם הגנה,קֶרֶם הֲגָנָה,צירופי מילים,Krem Hagana,Sunscreen,combo_krem_hagana.wav,4,צירופי_מילים,
848,משקפי שמש,מִשְׁקְפֵי שֶׁמֶשׁ,צירופי מילים,Mishkefei Shemesh,Sunglasses,combo_mishkefei_shemesh.wav,4,צירופי_מילים,
849,בגד ים,בֶּגֶד יָם,צירופי מילים,Beged Yam,Swimsuit,combo_beged_yam.wav,4,צירופי_מילים,
850,מגרש משחקים,מִגְרַשׁ מִשְׂחָקִים,צירופי מילים,Migrash Mischakim,Playground,combo_migrash_mischakim.wav,4,צירופי_מילים,
851,משקפים,מִשְׁקָפַיִם,צירופי מילים,Mishkafayim,Glasses,combo_mishkafayim.wav,4,צירופי_מילים,
852,שעון יד,שְׁעוֹן יָד,צירופי מילים,Sha'on Yad,Wristwatch,combo_shaon_yad.wav,4,צירופי_מילים,
853,בית מרקחת,בֵּית מִרְקַחַת,צירופי מילים,Beit Mirkachat,Pharmacy,combo_beit_mirkachat.wav,4,צירופי_מילים,
854,יושבים,יוֹשְׁבִים,פעלים - רבים הווה,Yoshvim,"Sit (m, pl)",verb_yoshvim.wav,3,פעלים_-_רבים_הווה,
855,יושבות,יוֹשְׁבוֹת,פעלים - רבים הווה,Yoshvot,"Sit (f, pl)",verb_yoshvot.wav,3,פעלים_-_רבים_הווה,
856,עומדים,עוֹמְדִים,פעלים - רבים הווה,Omdim,"Stand (m, pl)",verb_omdim.wav,3,פעלים_-_רבים_הווה,
857,עומדות,עוֹמְדוֹת,פעלים - רבים הווה,Omdot,"Stand (f, pl)",verb_omdot.wav,3,פעלים_-_רבים_הווה,
858,מדברים,מְדַבְּרִים,פעלים - רבים הווה,Medabrim,"Speak (m, pl)",verb_medabrim.wav,3,פעלים_-_רבים_הווה,
859,מדברות,מְדַבְּרוֹת,פעלים - רבים הווה,Medabrot,"Speak (f, pl)",verb_medabrot.wav,3,פעלים_-_רבים_הווה,
860,נותנים,נוֹתְנִים,פעלים - רבים הווה,Notnim,"Give (m, pl)",verb_notnim.wav,3,פעלים_-_רבים_הווה,
861,נותנות,נוֹתְנוֹת,פעלים - רבים הווה,Notnot,"Give (f, pl)",verb_notnot.wav,3,פעלים_-_רבים_הווה,
862,לוקחים,לוֹקְחִים,פעלים - רבים הווה,Lokchim,"Take (m, pl)",verb_lokchim.wav,3,פעלים_-_רבים_הווה,
863,לוקחות,לוֹקְחוֹת,פעלים - רבים הווה,Lokchot,"Take (f, pl)",verb_lokchot.wav,3,פעלים_-_רבים_הווה,
864,חושבים,חוֹשְׁבִים,פעלים - רבים הווה,Choshvim,"Think (m, pl)",verb_choshvim.wav,3,פעלים_-_רבים_הווה,
865,חושבות,חוֹשְׁבוֹת,פעלים - רבים הווה,Choshvot,"Think (f, pl)",verb_choshvot.wav,3,פעלים_-_רבים_הווה,
866,מבינים,מְבִינִים,פעלים - רבים הווה,Mevinim,"Understand (m, pl)",verb_mevinim.wav,3,פעלים_-_רבים_הווה,
867,מבינות,מְבִינוֹת,פעלים - רבים הווה,Mevinot,"Understand (f, pl)",verb_mevinot.wav,3,פעלים_-_רבים_הווה,
868,שואלים,שׁוֹאֲלִים,פעלים - רבים הווה,Sho'alim,"Ask (m, pl)",verb_shoalim.wav,3,פעלים_-_רבים_הווה,
869,שואלות,שׁוֹאֲלוֹת,פעלים - רבים הווה,Sho'alot,"Ask (f, pl)",verb_shoalot.wav,3,פעלים_-_רבים_הווה,
870,עונים,עוֹנִים,פעלים - רבים הווה,Onim,"Answer (m, pl)",verb_onim.wav,3,פעלים_-_רבים_הווה,
871,עונות,עוֹנוֹת,פעלים - רבים הווה,Onot,"Answer (f, pl)",verb_onot.wav,3,פעלים_-_רבים_הווה,
872,צריכים,צְרִיכִים,פעלים - רבים הווה,Tzrichim,"Need (m, pl)",verb_tzrichim.wav,3,פעלים_-_רבים_הווה,
873,צריכות,צְרִיכוֹת,פעלים - רבים הווה,Tzrichot,"Need (f, pl)",verb_tzrichot.wav,3,פעלים_-_רבים_הווה,
874,פתוחים,פְּתוּחִים,צורות רבים,Ptuchim,"Open (m, pl)",adj_ptuchim.wav,3,צורות_רבים,
875,פתוחות,פְּתוּחוֹת,צורות רבים,Ptuchot,"Open (f, pl)",adj_ptuchot.wav,3,צורות_רבים,
876,סגורים,סְגוּרִים,צורות רבים,Sgurim,"Closed (m, pl)",adj_sgurim.wav,3,צורות_רבים,
877,סגורות,סְגוּרוֹת,צורות רבים,Sgurot,"Closed (f, pl)",adj_sgurot.wav,3,צורות_רבים,
878,מלאים,מְלֵאִים,צורות רבים,Mele'im,"Full (m, pl)",adj_meleim.wav,3,צורות_רבים,
879,מלאות,מְלֵאוֹת,צורות רבים,Mele'ot,"Full (f, pl)",adj_meleot.wav,3,צורות_רבים,
880,ריקים,רֵיקִים,צורות רבים,Rekim,"Empty (m, pl)",adj_rekim.wav,3,צורות_רבים,
881,ריקות,רֵיקוֹת,צורות רבים,Rekot,"Empty (f, pl)",adj_rekot.wav,3,צורות_רבים,
882,שבורים,שְׁבוּרִים,צורות רבים,Shvurim,"Broken (m, pl)",adj_shvurim.wav,3,צורות_רבים,
883,שבורות,שְׁבוּרוֹת,צורות רבים,Shvurot,"Broken (f, pl)",adj_shvurot.wav,3,צורות_רבים,
884,רטבים,רְטֻבִּים,צורות רבים,Retubim,"Wet (m, pl)",adj_retubim.wav,3,צורות_רבים,
885,רטבות,רְטֻבּוֹת,צורות רבים,Retubot,"Wet (f, pl)",adj_retubot.wav,3,צורות_רבים,
886,יבשים,יְבֵשִׁים,צורות רבים,Yeveshim,"Dry (m, pl)",adj_yeveshim.wav,3,צורות_רבים,
887,יבשות,יְבֵשׁוֹת,צורות רבים,Yeveshot,"Dry (f, pl)",adj_yeveshot.wav,3,צורות_רבים,
888,משקל,מִשְׁקָל,מושגים כלליים,Mishkal,Weight,general_mishkal.wav,3,מושגים_כלליים,
889,גבה,גֹּבַהּ,מושגים כלליים,Govah,Height,general_govah.wav,3,מושגים_כלליים,
890,ארך,אֹרֶךְ,מושגים כלליים,Orech,Length,general_orech.wav,3,מושגים_כלליים,
891,רחב,רֹחַב,מושגים כלליים,Rochav,Width,general_rochav.wav,3,מושגים_כלליים,
892,מרחק,מֶרְחָק,מושגים כלליים,Merchak,Distance,general_merchak.wav,3,מושגים_כלליים,
893,מהירות,מְהִירוּת,מושגים כלליים,Mehirut,Speed,general_mehirut.wav,3,מושגים_כלליים,
894,טמפרטורה,טֶמְפֶּרָטוּרָה,מושגים כלליים,Temperatura,Temperature,general_temperatura.wav,3,מושגים_כלליים,
895,רמה,רַמָה,מושגים כלליים,Rama,Level,general_rama.wav,3,מושגים_כלליים,
896,איכות,אֵיכוּת,מושגים כלליים,Eichut,Quality,general_eichut.wav,3,מושגים_כלליים,
897,כמות,כַּמּוּת,מושגים כלליים,Kamut,Quantity,general_kamut.wav,3,מושגים_כלליים,
898,אהבה,אַהֲבָה,רגשות מורכבים,Ahava,Love,feeling_ahava.wav,3,רגשות_מורכבים,
899,שנאה,שִׂנְאָה,רגשות מורכבים,Sin'a,Hate,feeling_sina.wav,3,רגשות_מורכבים,
900,קנאה,קִנְאָה,רגשות מורכבים,Kin'a,Jealousy,feeling_kina.wav,3,רגשות_מורכבים,
901,תקוה,תִּקְוָה,רגשות מורכבים,Tikva,Hope,feeling_tikva.wav,3,רגשות_מורכבים,
902,יאוש,יֵאוּשׁ,רגשות מורכבים,Ye'ush,Despair,feeling_yeush.wav,3,רגשות_מורכבים,
903,הקלה,הַקְלָה,רגשות מורכבים,Hakala,Relief,feeling_hakala.wav,3,רגשות_מורכבים,
904,חרטה,חֲרָטָה,רגשות מורכבים,Charata,Regret,feeling_charata.wav,3,רגשות_מורכבים,
905,הפתעה,הַפְתָּעָה,רגשות מורכבים,Hafta'a,Surprise,feeling_haftaa.wav,3,רגשות_מורכבים,
906,בדידות,בְּדִידוּת,רגשות מורכבים,Bdidut,Loneliness,feeling_bdidut.wav,3,רגשות_מורכבים,
907,געגוע,גַּעֲגוּעַ,רגשות מורכבים,Ga'agu'a,Missing/Longing,feeling_gaagua.wav,3,רגשות_מורכבים,
908,חם,חַם,מזג אוויר,Cham,Hot,weather_cham.wav,3,מזג_אוויר,
909,קר,קַר,מזג אוויר,Kar,Cold,weather_kar.wav,3,מזג_אוויר,
910,נעים,נָעִים,מזג אוויר,Na'im,Pleasant,weather_naim.wav,3,מזג_אוויר,
911,שמשי,שִׁמְשִׁי,מזג אוויר,Shimshi,Sunny,weather_shimshi.wav,3,מזג_אוויר,
912,מענן,מְעֻנָּן,מזג אוויר,Me'unan,Cloudy,weather_meunan.wav,3,מזג_אוויר,
